restaurant_id,rate,votes
33510,"""3.7 /5""",17
2078,"""3.6/5""",11
14178,,0
18270,,0
27200,"""4.2/5""",1621
19426,"""3.8/5""",30
20139,"""4.2/5""",294
42100,"""3.8 /5""",26
17765,"""4.2/5""",734
673,"""3.7/5""",22
34625,,0
31686,"""3.9 /5""",327
37780,"""3.6 /5""",7
41334,"""3.0 /5""",22
24151,"""4.0/5""",83
12344,"""4.3/5""",765
3558,"""3.8/5""",109
10882,"""4.7/5""",3197
34809,"""4.2 /5""",1067
28287,"""3.8/5""",34
37866,"""3.9 /5""",107
48975,"""3.6 /5""",33
46772,"""3.3 /5""",10
35110,"""3.6 /5""",14
35171,"""4.1 /5""",121
4531,"""3.8/5""",33
7601,"""NEW""",0
38438,"""4.4 /5""",1106
43548,"""3.8 /5""",32
33293,,0
41590,"""3.9 /5""",90
41153,"""3.7 /5""",833
47650,"""2.8 /5""",5
43851,"""4.3 /5""",1050
10037,,0
31724,"""3.4 /5""",7
19691,"""4.2/5""",1700
27814,"""4.3/5""",1901
5197,"""3.1/5""",28
42205,"""2.3 /5""",116
12375,"""4.0/5""",68
39976,,0
12430,"""3.6/5""",15
15957,"""NEW""",0
21996,"""3.7/5""",248
1177,"""4.3/5""",539
16916,,0
17269,"""3.5/5""",13
35326,"""3.5 /5""",8
5955,"""4.0/5""",929
29257,"""3.7 /5""",81
12288,,0
14033,,0
20817,"""3.8/5""",110
22617,"""3.2/5""",4
34135,"""3.6 /5""",207
47089,"""3.2 /5""",5
39931,"""4.1 /5""",196
48126,"""3.6 /5""",46
9569,,0
19742,"""3.4/5""",7
8408,"""3.3/5""",909
17808,"""3.9/5""",36
9836,"""4.3/5""",449
29388,"""4.2 /5""",469
26735,"""4.2/5""",703
503,"""3.8/5""",918
45779,"""3.7 /5""",70
28482,"""4.4 /5""",325
27909,"""3.5/5""",11
47749,"""3.7 /5""",111
5268,"""4.2/5""",50
21793,"""3.8/5""",46
21330,"""3.9 /5""",118
34583,,0
14949,,0
20075,"""3.9/5""",247
26403,,0
18698,"""4.4/5""",2658
36144,,0
135,,0
25483,"""2.9/5""",9
28180,"""4.2/5""",340
38774,"""3.8 /5""",200
15555,,0
38574,"""4.4 /5""",885
39850,"""2.9 /5""",86
1956,"""4.2/5""",421
34598,,0
19143,"""4.1/5""",609
47964,"""3.8 /5""",200
11210,"""3.4/5""",24
19884,"""4.4/5""",3932
25380,"""3.4/5""",6
17262,"""3.7/5""",83
12778,"""3.9/5""",122
24107,"""3.7/5""",145
40030,"""3.6 /5""",17
18844,,0
36041,"""3.9 /5""",206
38968,"""3.7 /5""",14
47242,"""4.3 /5""",1055
39847,"""3.5 /5""",46
29925,"""4.1 /5""",65
17066,"""2.9/5""",304
12026,,0
26760,"""3.7/5""",382
20158,,0
19266,"""4.6/5""",2785
1018,"""4.0/5""",597
48683,,0
9976,"""3.9/5""",337
22126,,0
9282,"""3.4/5""",24
2293,"""4.0/5""",193
5633,"""3.8/5""",170
9011,"""3.9/5""",1189
34808,"""4.0 /5""",1241
38905,"""3.5 /5""",58
46180,"""3.9 /5""",42
44920,"""4.6 /5""",5446
48883,"""4.0 /5""",23
45503,"""4.0 /5""",262
9667,"""3.8/5""",43
36107,,0
49336,"""3.8 /5""",36
24519,"""3.2/5""",9
10768,"""3.3/5""",4
45309,"""2.8 /5""",185
31725,"""3.8 /5""",69
50362,"""4.4 /5""",1313
23973,"""3.4/5""",182
39503,"""4.0 /5""",27
41261,"""3.6 /5""",68
24080,"""3.7/5""",91
48257,"""4.0 /5""",930
31439,"""3.5 /5""",5
5978,"""3.9/5""",96
41087,,0
20913,"""3.0/5""",18
39854,"""3.8 /5""",16
1556,"""3.2/5""",4
39330,"""4.4 /5""",184
32366,"""3.7 /5""",181
8802,"""4.1/5""",454
425,"""3.7/5""",19
11486,"""3.3/5""",4
16984,"""4.3/5""",1101
8306,"""3.4/5""",43
1746,,0
51449,,0
51559,,0
43529,"""4.4 /5""",1109
6143,"""4.3/5""",355
11287,"""2.8/5""",56
18878,"""4.1/5""",81
19477,"""3.2/5""",11
49151,"""3.0 /5""",48
2076,"""3.3/5""",4
6595,"""4.1/5""",548
47098,,0
29786,"""4.0 /5""",797
17029,"""4.0/5""",988
46270,"""3.3 /5""",10
16155,"""NEW""",0
17846,"""NEW""",0
20111,"""3.5/5""",29
47363,"""3.3 /5""",89
33609,"""3.6 /5""",16
5729,"""3.6/5""",7
4680,"""2.9/5""",163
19890,"""4.0/5""",328
17922,"""NEW""",0
28958,"""2.9 /5""",361
25194,"""3.9/5""",63
26300,"""3.9 /5""",100
31647,"""3.0 /5""",7
22800,"""3.5/5""",13
10495,,0
36414,,0
27712,,0
24129,"""NEW""",0
41132,"""3.8 /5""",41
13471,"""3.6/5""",25
1086,"""3.7/5""",662
25294,"""4.4/5""",2329
15575,"""3.2/5""",5
14307,"""NEW""",0
39237,"""3.4 /5""",48
24246,"""2.9/5""",38
31856,"""4.0 /5""",40
25740,"""3.8/5""",110
28716,"""NEW""",0
23978,"""3.6/5""",195
11663,,0
40041,"""3.3 /5""",10
26206,,0
43722,"""4.2 /5""",452
41967,"""3.8 /5""",38
30254,"""3.3 /5""",38
21267,"""3.3 /5""",10
41854,"""2.9 /5""",48
4696,"""3.1/5""",8
27345,"""4.0/5""",70
31949,"""NEW""",0
32781,"""3.1 /5""",8
46675,"""3.9 /5""",61
15734,"""3.1/5""",4
33495,"""3.6 /5""",21
13934,"""3.5/5""",23
4932,"""NEW""",0
45466,"""3.4 /5""",32
17394,"""4.0/5""",269
40858,,0
18099,"""4.2/5""",115
16315,"""3.7/5""",21
33309,"""4.2 /5""",414
46118,"""4.3 /5""",700
996,"""3.9/5""",255
6725,"""4.1/5""",259
4749,"""3.4/5""",7
8735,"""3.7/5""",829
32449,"""3.9 /5""",231
3240,"""3.5/5""",56
22983,"""4.4/5""",2496
24770,"""4.0/5""",297
9453,,0
17181,"""3.9/5""",261
48036,"""3.7 /5""",17
29941,"""3.8 /5""",117
39268,,0
48554,,0
39611,"""3.6 /5""",23
32321,"""4.1 /5""",1963
29894,"""4.4 /5""",681
46416,"""3.4 /5""",10
911,"""3.7/5""",34
5895,,0
51007,,0
9034,"""3.8/5""",122
8755,"""3.2/5""",100
48248,"""4.1 /5""",1136
25829,"""3.4/5""",6
23856,"""3.7/5""",399
24009,"""3.2/5""",87
14334,"""3.8/5""",50
17892,"""4.2/5""",807
26243,,0
42400,"""4.0 /5""",789
39753,"""3.8 /5""",208
2575,"""4.0/5""",1975
38791,"""3.6 /5""",45
33112,"""3.4 /5""",50
4058,"""3.4/5""",6
5083,"""3.0/5""",11
47667,"""4.3 /5""",972
27907,"""3.2/5""",4
29634,"""4.0 /5""",403
1580,,0
10051,,0
24427,,0
51315,"""4.3 /5""",390
43748,"""3.7 /5""",77
40908,"""3.7 /5""",129
14967,"""4.4/5""",864
34969,"""3.4 /5""",25
17795,,0
12103,"""3.9/5""",200
38824,"""3.0 /5""",11
36218,,0
12740,"""3.7/5""",294
47859,,0
17574,"""4.2/5""",391
37850,"""3.2 /5""",40
10514,"""3.7/5""",41
25311,"""4.1/5""",577
8102,,0
23533,"""3.9/5""",99
10136,"""3.6/5""",10
41532,"""4.4 /5""",730
2375,"""NEW""",0
46996,"""4.3 /5""",356
12554,"""3.1/5""",163
38906,"""3.3 /5""",4
47269,"""3.8 /5""",91
46115,"""4.1 /5""",1857
38106,"""3.4 /5""",9
29116,"""3.5 /5""",16
51477,"""3.3 /5""",9
15917,"""4.0/5""",19
2865,"""3.2/5""",20
6907,"""4.0/5""",306
43497,"""3.3 /5""",7
19017,"""3.0/5""",159
28698,"""4.0 /5""",76
30186,"""NEW""",0
44918,"""3.4 /5""",23
7886,"""4.6/5""",5890
20862,"""4.5/5""",208
3665,"""3.1/5""",28
10265,"""4.5 /5""",210
27952,"""3.4/5""",5
26828,"""4.3/5""",190
12564,"""4.3/5""",1772
27265,"""3.3/5""",23
457,"""4.2/5""",2022
28431,"""4.4 /5""",520
11460,"""4.4/5""",110
41031,"""3.9 /5""",43
18835,"""3.8/5""",31
42729,"""3.2 /5""",6
48220,"""4.3 /5""",698
24172,"""4.4/5""",2589
6793,"""2.8/5""",67
22867,"""3.3/5""",6
30467,,0
27014,"""3.7/5""",17
22279,"""3.8/5""",77
36466,"""4.1 /5""",157
37756,"""4.2 /5""",620
41093,"""2.9 /5""",115
6027,"""3.4/5""",8
38655,"""4.4 /5""",721
40954,"""3.9 /5""",198
40684,"""4.1 /5""",49
9980,"""4.3/5""",235
31321,"""NEW""",0
44152,"""4.2 /5""",100
44031,"""3.1 /5""",22
46003,"""3.3 /5""",9
13628,"""3.7/5""",61
26471,"""4.3/5""",419
3644,"""3.4/5""",89
9112,"""4.1/5""",99
35299,"""3.9 /5""",241
40382,"""3.7 /5""",294
789,"""3.8/5""",155
49679,"""2.6 /5""",156
21094,"""4.0 /5""",310
51229,"""2.9 /5""",31
47214,"""3.6 /5""",27
33557,"""NEW""",0
27634,"""4.0/5""",1513
554,"""3.9/5""",888
30916,,0
37198,"""3.2 /5""",64
43932,"""4.1 /5""",102
1171,"""4.0/5""",1305
20641,"""3.5/5""",7
15059,"""3.7/5""",58
49289,"""3.7 /5""",29
3282,"""3.9/5""",16
23862,"""4.1/5""",399
42306,"""4.0 /5""",492
48506,,0
17629,"""3.6/5""",12
14211,"""3.1/5""",8
28841,,0
47778,"""3.3 /5""",11
37264,"""3.6 /5""",42
19490,"""4.0/5""",75
50046,"""4.0 /5""",348
5582,"""3.2/5""",4
42832,"""3.6 /5""",79
38788,"""3.7 /5""",297
42335,"""3.7 /5""",82
38971,"""3.6 /5""",124
5214,"""3.0/5""",10
2272,"""3.9/5""",347
16833,"""2.4/5""",438
48558,"""3.6 /5""",91
21936,"""2.9/5""",132
48094,,0
37560,"""4.0 /5""",2164
34472,"""3.8 /5""",278
4844,"""NEW""",0
12600,"""4.3/5""",765
23089,"""4.4/5""",359
14068,"""3.9/5""",407
19374,"""4.1/5""",334
9648,"""3.8/5""",20
13639,"""3.1/5""",4
43661,"""3.5 /5""",17
39323,"""4.4 /5""",2052
3127,,0
11786,"""NEW""",0
19747,"""3.6/5""",24
19139,"""4.3/5""",126
30087,"""3.5 /5""",7
44610,"""3.4 /5""",6
47490,"""3.8 /5""",75
46839,"""NEW""",0
39295,"""3.3 /5""",6
10199,"""3.7 /5""",18
40750,"""3.8 /5""",60
16519,"""3.3/5""",9
7926,"""3.9/5""",756
31165,"""3.5 /5""",7
32181,"""4.2 /5""",875
51641,"""3.2 /5""",4
5620,"""3.6/5""",118
2137,"""2.9/5""",34
2058,"""3.8/5""",312
19141,"""3.7/5""",41
25105,"""3.4/5""",12
34077,"""3.5 /5""",889
21626,,0
23792,,0
26296,"""4.0 /5""",209
4640,"""2.1/5""",337
3297,"""3.8/5""",527
45256,"""3.4 /5""",14
38980,"""3.5 /5""",75
34169,"""3.8 /5""",40
50267,"""3.8 /5""",305
41624,"""3.9 /5""",63
34097,"""3.8 /5""",47
44744,"""4.0 /5""",287
36461,"""3.9 /5""",128
296,"""3.8/5""",577
50265,"""3.4 /5""",42
35279,"""2.6 /5""",309
43628,,0
1272,"""3.1/5""",64
47883,,0
9444,"""3.7/5""",20
47730,"""3.0 /5""",114
18877,"""4.0/5""",340
23989,"""3.6/5""",34
2563,"""3.6/5""",518
46283,"""3.6 /5""",30
20067,"""4.1/5""",464
25798,"""3.4/5""",6
10381,"""3.3 /5""",10
24648,"""3.6/5""",23
2419,"""3.7/5""",194
16539,"""3.1/5""",53
43622,,0
14712,"""3.6/5""",21
33342,"""4.3 /5""",166
1310,"""3.4/5""",9
11162,"""3.8/5""",22
24599,"""3.6/5""",8
27819,"""3.4/5""",9
40687,"""2.7 /5""",444
5568,"""4.1/5""",1053
38756,"""4.0 /5""",111
30206,"""3.4 /5""",55
3149,,0
49524,"""NEW""",0
13847,"""3.4/5""",7
50707,"""3.3 /5""",4
10580,"""3.4/5""",7
31723,"""3.8 /5""",106
25847,,0
34013,"""4.2 /5""",2714
4155,"""4.0/5""",136
46943,,0
50214,"""3.6 /5""",92
26795,"""2.8/5""",152
50409,,0
18106,"""3.9/5""",73
34408,"""NEW""",0
33048,,0
47979,"""3.8 /5""",113
51126,"""3.7 /5""",138
32677,"""3.6 /5""",9
18752,"""4.0/5""",364
6225,"""3.6/5""",60
29374,"""3.7 /5""",21
32758,"""4.1 /5""",258
38879,"""3.8 /5""",195
38794,"""2.9 /5""",50
28794,"""3.7 /5""",36
44443,"""3.9 /5""",48
47849,"""3.1 /5""",23
37885,"""3.8 /5""",18
13960,"""NEW""",0
34356,,0
11995,"""4.1/5""",399
47064,"""3.7 /5""",98
38060,"""4.1 /5""",1545
14286,"""3.1/5""",273
29870,"""3.8 /5""",43
6360,"""4.0/5""",101
40615,"""3.1 /5""",106
7550,"""3.5/5""",22
33598,"""3.9 /5""",44
16251,,0
9765,,0
18383,"""NEW""",0
46269,"""3.3 /5""",8
31199,"""3.3 /5""",49
43370,"""4.3 /5""",430
2066,"""3.7/5""",139
4136,"""3.7/5""",39
21992,"""3.9/5""",97
35416,"""3.7 /5""",22
48612,"""4.0 /5""",109
26798,"""3.5/5""",6
24973,"""3.3/5""",4
36439,"""3.9 /5""",124
15047,"""4.1/5""",119
20762,"""3.2/5""",13
1374,"""3.6/5""",19
4917,,0
2123,"""2.9/5""",153
41199,"""3.9 /5""",98
613,,0
19574,"""4.0/5""",253
25405,"""NEW""",0
42949,"""3.2 /5""",9
9312,"""4.4/5""",939
44972,"""3.6 /5""",181
23427,"""NEW""",0
692,"""3.5/5""",31
20894,"""3.7/5""",15
20096,"""4.1/5""",1244
45168,"""3.5 /5""",26
1139,"""4.0/5""",166
46886,"""3.6 /5""",28
14495,,0
35375,"""3.8 /5""",21
30120,"""4.2 /5""",1176
33591,"""3.2 /5""",13
20519,"""3.5/5""",35
29362,"""3.4 /5""",154
51568,,0
31638,,0
47444,"""2.9 /5""",111
2056,"""4.0/5""",256
31297,"""4.1 /5""",450
29493,"""4.0 /5""",457
42401,"""3.7 /5""",30
18497,"""4.3/5""",1236
12149,"""3.8/5""",62
4739,,0
42342,"""4.4 /5""",637
38450,"""4.2 /5""",508
37967,"""3.8 /5""",59
11381,"""3.2/5""",4
48534,"""3.4 /5""",5
16217,"""3.9/5""",60
37047,,0
6758,"""3.5/5""",185
18749,"""3.9/5""",644
40063,"""3.8 /5""",24
47154,,0
28738,"""4.0 /5""",98
28295,"""3.3/5""",4
6458,,0
28763,"""3.3 /5""",10
10959,"""4.2/5""",1192
24887,"""3.6/5""",22
7710,"""3.9/5""",34
33474,"""3.6 /5""",30
29035,"""3.9 /5""",717
749,,0
25069,"""3.0/5""",20
35569,"""3.5 /5""",15
41894,"""3.2 /5""",4
13373,"""3.9/5""",285
16405,"""2.8/5""",261
29576,,0
11585,"""3.3/5""",13
42278,,0
20578,"""3.3/5""",67
46413,"""4.4 /5""",109
3753,"""3.9/5""",392
23327,"""4.0/5""",36
5275,"""3.1/5""",7
37499,,0
38661,"""4.3 /5""",531
20418,"""3.8/5""",584
4281,,0
18511,"""3.6/5""",27
6219,"""3.8/5""",198
42648,"""2.9 /5""",50
34916,"""3.7 /5""",482
9532,,0
46403,"""3.3 /5""",44
39531,"""4.0 /5""",108
4169,,0
35322,"""3.2 /5""",11
47707,"""4.0 /5""",380
37578,"""3.9 /5""",1390
42006,"""3.6 /5""",24
11407,,0
13544,"""3.2/5""",75
43216,"""3.4 /5""",10
437,"""3.6/5""",16
8455,"""2.7/5""",172
20504,"""3.8/5""",110
9182,"""3.8/5""",232
20727,,0
15894,"""3.7/5""",34
6707,"""4.3/5""",225
4524,"""3.8/5""",38
34567,,0
34925,"""3.9 /5""",332
36279,,0
25412,"""3.4/5""",8
42628,"""3.9 /5""",55
34340,,0
17366,"""4.7/5""",3614
26550,"""4.5/5""",3838
43650,,0
12670,"""4.1/5""",1120
30694,,0
35011,"""3.3 /5""",9
50311,"""4.0 /5""",742
36867,"""4.1 /5""",508
5056,"""4.1/5""",114
34170,"""3.3 /5""",4
7407,"""3.7/5""",18
1201,"""3.8/5""",46
46714,,0
36648,"""3.7 /5""",73
6527,"""3.2/5""",4
22581,"""3.7/5""",195
38389,"""3.2 /5""",5
31985,"""4.5 /5""",2005
27554,"""4.1/5""",293
14930,"""3.9/5""",49
34878,"""4.0 /5""",998
45811,"""4.3 /5""",962
45724,"""3.6 /5""",32
8120,"""NEW""",0
46952,,0
17052,"""2.8/5""",484
43032,"""3.6 /5""",16
32469,"""3.5 /5""",47
2940,"""3.8/5""",361
37510,"""2.4 /5""",77
324,"""3.6/5""",45
3514,"""4.4/5""",134
20825,"""3.9/5""",44
28078,,0
41033,"""4.3 /5""",72
23419,,0
7742,,0
49389,,0
48493,"""3.3 /5""",19
36497,"""NEW""",0
32540,"""4.2 /5""",348
34675,"""3.8 /5""",152
44977,"""3.9 /5""",29
2103,,0
49436,"""NEW""",0
21202,"""3.7 /5""",16
6713,"""4.2/5""",121
18746,"""4.0/5""",514
1483,"""NEW""",0
46436,"""4.5 /5""",2416
38022,"""3.2 /5""",4
33787,"""3.6 /5""",11
12792,"""3.7/5""",57
7230,"""3.4/5""",8
34798,"""4.5 /5""",553
48416,"""3.8 /5""",263
23116,"""3.2/5""",12
43195,"""4.4 /5""",232
6200,"""3.9/5""",747
187,"""3.9/5""",25
48828,"""4.1 /5""",329
38277,"""NEW""",0
31279,"""4.2 /5""",1626
6779,"""3.2/5""",501
12137,"""3.6/5""",24
38978,"""3.3 /5""",5
39410,"""4.3 /5""",1099
12843,"""3.2/5""",7
12256,"""3.5/5""",8
39992,"""3.2 /5""",13
27349,"""3.9/5""",119
10748,"""3.5/5""",31
10244,"""3.3 /5""",5
35373,"""4.0 /5""",76
16867,"""3.9/5""",205
26223,"""3.8 /5""",103
36626,"""3.8 /5""",214
43149,"""NEW""",0
3658,,0
51669,"""3.7 /5""",27
35694,"""4.1 /5""",157
50659,,0
22922,,0
4692,"""3.3/5""",200
23605,"""3.9/5""",205
32921,"""3.6 /5""",115
26056,,0
46574,,0
225,"""3.6/5""",16
14262,"""3.3/5""",211
30829,"""3.4 /5""",8
19437,"""3.9/5""",247
5417,"""3.8/5""",66
11167,"""4.0/5""",57
4283,,0
1635,,0
30,"""4.0/5""",219
30197,"""2.7 /5""",73
41154,"""3.1 /5""",61
20290,"""4.1/5""",847
41182,"""3.9 /5""",219
16935,"""3.3/5""",4
40914,"""4.4 /5""",3004
14856,"""3.7/5""",29
46923,"""2.9 /5""",136
12236,"""3.7/5""",23
4814,"""4.4/5""",889
25539,"""3.9/5""",39
29422,"""4.1 /5""",361
36892,"""3.7 /5""",1015
13031,,0
16243,"""3.8/5""",77
10676,"""2.9/5""",24
26437,"""3.8 /5""",365
14622,,0
40802,"""4.6 /5""",2906
45973,"""3.4 /5""",16
28761,"""3.6 /5""",36
43373,"""4.0 /5""",363
34836,"""4.0 /5""",275
1063,"""3.9/5""",13
41380,"""3.7 /5""",132
40877,,0
44965,"""3.6 /5""",54
26506,"""4.1/5""",673
22022,"""3.7/5""",111
41972,"""3.4 /5""",21
10804,,0
33323,"""3.4 /5""",19
13359,,0
26995,"""4.2/5""",325
26463,,0
11125,"""4.1/5""",301
35837,"""3.0 /5""",13
39336,"""4.5 /5""",5282
50951,"""3.8 /5""",72
3725,"""3.3/5""",29
19663,"""3.9/5""",38
19322,"""NEW""",0
2908,"""3.7/5""",133
9017,"""3.7/5""",53
37324,"""3.7 /5""",49
15391,"""3.9/5""",38
23890,"""NEW""",0
15653,"""3.9/5""",134
27331,"""4.1/5""",3007
36576,"""4.5 /5""",6385
29541,"""3.1 /5""",266
34815,"""3.6 /5""",16
30968,"""3.8 /5""",25
45712,"""3.9 /5""",262
16432,"""3.4/5""",301
35525,"""NEW""",0
3439,"""4.0 /5""",157
33450,"""3.3 /5""",4
22642,"""3.5/5""",11
31481,"""4.0 /5""",461
47458,"""4.3 /5""",583
44263,,0
22353,"""3.3/5""",6
46621,"""4.2 /5""",290
19912,"""3.8/5""",659
26260,"""3.1 /5""",9
34877,"""3.8 /5""",106
18448,"""NEW""",0
8247,"""3.5/5""",262
33803,,0
46031,"""3.4 /5""",7
7370,"""3.6/5""",83
44886,"""3.2 /5""",5
13336,"""4.1/5""",336
817,"""3.9/5""",111
12377,"""3.5/5""",36
13645,"""3.2/5""",7
17653,"""4.0/5""",1391
40680,"""3.5 /5""",18
18973,,0
38057,"""3.7 /5""",80
38100,"""2.2 /5""",409
9460,"""NEW""",0
47096,"""3.8 /5""",13
20903,"""3.6/5""",31
936,"""3.6/5""",208
23781,,0
24668,"""4.3/5""",416
20966,"""3.8/5""",145
26866,"""4.1/5""",86
38915,"""3.6 /5""",53
27240,"""3.3/5""",4
11959,"""3.9/5""",136
29416,"""3.7 /5""",24
32325,"""3.4 /5""",356
46898,"""3.8 /5""",180
1868,"""3.1/5""",17
9793,"""3.3/5""",6
8,"""4.0/5""",324
17190,"""2.8/5""",227
4047,"""3.3/5""",30
23043,,0
33520,"""3.2 /5""",7
8062,"""3.8/5""",39
18616,"""3.3/5""",4
26779,"""4.2/5""",105
41442,"""3.6 /5""",94
22284,,0
25531,"""3.7/5""",209
31913,"""NEW""",0
29370,"""4.1 /5""",1962
17197,"""3.8/5""",61
48907,"""3.8 /5""",126
41607,"""3.3 /5""",11
8553,"""3.6/5""",68
19712,"""3.7/5""",666
49558,"""3.8 /5""",36
23447,,0
32433,"""4.0 /5""",201
23512,"""3.8/5""",32
27422,"""3.7/5""",24
46294,"""3.8 /5""",43
24301,"""3.4/5""",10
31462,"""4.0 /5""",138
42839,,0
18756,"""4.1/5""",730
37801,"""3.8 /5""",25
29627,"""3.9 /5""",454
26363,"""3.1 /5""",7
32698,"""3.7 /5""",111
9387,"""3.9/5""",52
7445,"""3.3/5""",16
47313,"""3.9 /5""",317
26844,"""3.5/5""",14
2674,,0
16358,"""3.2/5""",8
32172,"""4.4 /5""",467
45574,"""4.1 /5""",261
1318,"""3.7/5""",51
47228,"""4.5 /5""",1431
47492,"""3.9 /5""",458
30762,,0
38516,"""3.7 /5""",17
26448,,0
19094,"""3.3/5""",8
19363,"""2.4/5""",25
23994,"""3.7/5""",34
25099,,0
43087,"""4.0 /5""",100
10791,"""3.5/5""",13
20643,"""3.9/5""",34
30646,,0
3650,,0
39831,"""3.4 /5""",589
42556,"""4.4 /5""",498
41460,"""3.7 /5""",42
34436,"""4.4 /5""",318
42177,"""4.4 /5""",1082
41359,"""NEW""",0
42426,"""3.5 /5""",61
5453,"""3.8/5""",74
28053,,0
19684,"""3.5/5""",4
22009,"""4.2/5""",2206
10596,"""3.5/5""",17
38926,"""4.0 /5""",1084
44004,,0
6377,"""3.6/5""",79
43104,"""2.9 /5""",48
23750,"""3.5/5""",13
7857,,0
25882,"""4.4/5""",816
11980,"""2.8/5""",44
29588,"""3.2 /5""",42
47279,"""3.9 /5""",88
45500,"""4.1 /5""",367
13100,"""3.5/5""",24
40587,"""3.8 /5""",759
6503,"""3.6/5""",15
18970,,0
2611,"""3.9/5""",291
22757,"""3.3/5""",4
48112,"""4.3 /5""",620
146,"""3.0/5""",98
47631,"""4.0 /5""",68
26610,"""2.9/5""",12
7655,,0
40813,"""3.4 /5""",27
17589,"""4.1/5""",1141
19984,"""3.6/5""",28
648,"""3.6/5""",28
38111,"""3.8 /5""",38
16960,,0
4882,,0
39928,"""4.1 /5""",289
36979,"""3.9 /5""",44
28269,"""4.1/5""",148
8422,"""4.0/5""",187
43906,"""4.1 /5""",259
8473,"""4.3/5""",385
42421,,0
28704,"""3.6 /5""",23
49396,"""3.8 /5""",81
46984,"""4.0 /5""",1196
21482,"""3.2 /5""",20
19544,"""3.9/5""",38
48503,,0
49949,"""3.1 /5""",10
5184,"""4.7/5""",4657
39756,"""3.6 /5""",6
25208,"""3.7/5""",44
23326,"""NEW""",0
12614,"""4.3/5""",689
29468,"""3.9 /5""",371
49015,"""3.3 /5""",6
40753,"""4.2 /5""",49
38677,"""4.2 /5""",2286
29304,"""4.5 /5""",3845
3876,"""3.3/5""",200
28274,"""3.7/5""",92
48169,"""4.5 /5""",1610
24178,"""3.7/5""",49
43509,,0
36936,"""4.2 /5""",54
45326,"""4.0 /5""",134
480,"""4.3/5""",734
6067,"""4.1/5""",473
48272,"""4.0 /5""",114
681,"""3.5/5""",11
30554,"""NEW""",0
47673,"""3.1 /5""",23
1628,,0
23106,"""4.1/5""",201
1888,,0
37736,"""4.2 /5""",2854
14677,"""3.0/5""",11
12286,"""3.4/5""",7
14410,"""NEW""",0
4704,"""3.4/5""",9
14668,"""4.2/5""",128
904,"""NEW""",0
4065,"""2.6/5""",155
248,"""2.9/5""",177
25277,"""3.6/5""",113
25929,"""3.8/5""",24
50560,"""3.1 /5""",18
40592,"""3.6 /5""",97
18476,,0
40416,"""3.8 /5""",27
31551,"""2.8 /5""",53
11656,,0
36937,"""3.7 /5""",24
20322,"""3.9/5""",28
38773,"""3.6 /5""",83
42477,"""4.0 /5""",48
32317,"""4.2 /5""",429
17088,"""2.6/5""",21
21263,"""3.4 /5""",6
42097,,0
9540,,0
25228,"""4.4/5""",2589
35667,,0
19234,"""3.3/5""",11
11230,"""3.6 /5""",25
35204,"""3.1 /5""",22
20984,"""3.7/5""",47
32596,"""4.0 /5""",670
21970,"""3.9/5""",183
26539,"""4.2/5""",168
46715,,0
37271,"""2.6 /5""",33
39100,"""NEW""",0
35628,"""3.4 /5""",11
14362,"""NEW""",0
35194,"""4.1 /5""",340
31670,"""NEW""",0
24983,"""3.9/5""",611
26432,,0
39771,"""4.1 /5""",469
19766,"""3.4/5""",277
22444,"""4.2 /5""",1242
51539,"""3.1 /5""",7
20436,"""3.9/5""",823
44649,"""3.6 /5""",74
28921,"""4.5 /5""",811
42970,,0
17996,"""4.0/5""",736
10847,"""3.2/5""",7
50454,"""2.7 /5""",24
8320,"""3.6/5""",61
19842,"""4.0/5""",41
15850,"""4.1/5""",723
5492,"""4.0/5""",558
39969,,0
5975,,0
16973,"""4.4/5""",3764
5556,"""4.4/5""",218
4096,"""NEW""",0
38918,"""3.7 /5""",82
51433,"""3.4 /5""",8
16204,"""3.9/5""",78
4140,"""3.9/5""",222
22512,"""NEW""",0
45431,,0
14592,"""3.0/5""",17
1135,"""4.2/5""",611
31952,,0
4682,"""3.9/5""",75
34173,"""3.6 /5""",17
19583,"""3.1/5""",31
3640,"""3.8/5""",120
3147,,0
5487,"""4.0/5""",153
15659,"""3.8/5""",25
48760,"""4.4 /5""",4616
31907,,0
11805,"""3.8/5""",111
24742,"""3.8/5""",80
46701,"""3.8 /5""",28
48319,"""3.1 /5""",122
19646,"""2.8/5""",152
26964,"""3.5/5""",11
16059,"""3.6/5""",51
48067,"""4.0 /5""",187
29207,"""4.5 /5""",7854
1822,,0
36097,,0
12280,,0
22689,,0
31776,"""3.9 /5""",193
19364,"""4.0/5""",108
1481,"""NEW""",0
42466,,0
50342,"""3.0 /5""",304
7408,"""3.1/5""",19
5731,"""3.4/5""",10
30564,,0
7198,"""3.0/5""",83
22245,"""3.5/5""",32
8083,"""2.9/5""",24
30187,"""3.9 /5""",106
44011,"""3.3 /5""",240
21997,"""4.0/5""",97
1734,,0
50899,"""NEW""",0
2528,"""3.9/5""",291
36026,"""3.8 /5""",1162
29377,"""4.0 /5""",138
24471,"""3.3/5""",4
25817,,0
42026,"""2.6 /5""",142
45238,"""3.9 /5""",44
16680,"""3.2/5""",5
19529,"""3.7/5""",23
27905,"""3.6/5""",39
29073,"""3.2 /5""",4
18206,"""4.3/5""",686
51569,"""3.3 /5""",4
1657,,0
36120,"""2.7 /5""",53
23123,"""3.9/5""",16
24707,"""3.8/5""",92
